authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,ISR,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,NonKinetic,42,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,88,4
Title10,,EW,1.0,External,funding,0.343,0.12,0.04116,HUMINT,NonKinetic,63,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,88,5
Title10,,Space,0.75,External,funding,0.343,0.06,0.02058,MASINT,Kinetic,43,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,88,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,59,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,88,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,65,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,88,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1125,0.038587,MASINT,NonKinetic,86,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,88,2
Title50,,Land,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,45,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,88,3
Title10,,Land,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,76,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,88,3
Title50,,Cyber,0.75,POM,funding,0.343,0.0675,0.023152,HUMINT,Kinetic,33,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,88,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,NonKinetic,1,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,prototype_demo,88,5
Title50,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,62,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,88,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,48,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,88,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,36,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,88,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.15,0.05145,MASINT,Kinetic,80,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,88,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,GEOINT,Kinetic,12,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,prototype_demo,88,3
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,65,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,88,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,33,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,89,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,88,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,89,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,HUMINT,Kinetic,58,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,89,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,OSINT,NonKinetic,60,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,89,4
Title50,,EW,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,17,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,prototype_demo,89,5
Title10,,Air,1.0,External,funding,0.343,0.12,0.04116,HUMINT,Kinetic,79,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,89,3
Title10,,Cyber,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,Kinetic,71,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,89,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,OSINT,Kinetic,55,,,,favorable_with_caveats,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,89,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,77,,,,favorable,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,89,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,62,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,prototype_demo,89,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,HUMINT,NonKinetic,85,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,89,3
Title10,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,OSINT,Kinetic,56,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,89,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,Kinetic,45,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,prototype_demo,89,4
Title50,,Air,1.0,UFR,funding,0.343,0.105,0.036015,SIGINT,Kinetic,40,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,89,5
Title10,,Maritime,1.0,External,funding,0.343,0.12,0.04116,MASINT,NonKinetic,70,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,89,2
Title50,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,73,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,89,4
Title50,,EW,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,58,,,,unfavorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,89,4
Title50,,Air,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,73,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,prototype_demo,89,3
Title50,,Space,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,NonKinetic,86,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,89,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.0525,0.02,GEOINT,NonKinetic,20,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,89,6
Title50,,ISR,1.0,External,funding,0.343,0.12,0.04116,OSINT,Kinetic,50,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,89,3
Title10,,Space,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,Kinetic,81,,,,favorable,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,89,2
Title50,,ISR,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,NonKinetic,43,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,89,4
Title10,,EW,1.0,External,funding,0.343,0.12,0.04116,HUMINT,NonKinetic,64,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,89,5
Title10,,Space,0.75,External,funding,0.343,0.06,0.02058,MASINT,Kinetic,44,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,89,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,60,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,89,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,66,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,89,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1125,0.038587,MASINT,NonKinetic,87,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,89,2
Title50,,Land,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,46,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,89,3
Title10,,Land,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,77,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,89,3
Title50,,Cyber,0.75,POM,funding,0.343,0.0675,0.023152,HUMINT,Kinetic,34,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,89,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,NonKinetic,2,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,prototype_demo,89,5
Title50,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,63,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,89,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,49,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,89,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,37,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,89,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.15,0.05145,MASINT,Kinetic,81,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,89,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,GEOINT,Kinetic,13,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,prototype_demo,89,3
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,66,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,89,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,34,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,90,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,89,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,90,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,HUMINT,Kinetic,59,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,90,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,OSINT,NonKinetic,61,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,90,4
Title50,,EW,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,18,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,prototype_demo,90,5
Title10,,Air,1.0,External,funding,0.343,0.12,0.04116,HUMINT,Kinetic,80,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,90,3
Title10,,Cyber,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,Kinetic,72,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,90,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,OSINT,Kinetic,56,,,,favorable_with_caveats,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,90,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,78,,,,favorable,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,90,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,63,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,prototype_demo,90,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,HUMINT,NonKinetic,86,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,90,3
Title10,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,OSINT,Kinetic,57,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,90,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,Kinetic,46,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,prototype_demo,90,4
Title50,,Air,1.0,UFR,funding,0.343,0.105,0.036015,SIGINT,Kinetic,41,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,90,5
Title10,,Maritime,1.0,External,funding,0.343,0.12,0.04116,MASINT,NonKinetic,71,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,90,2
Title50,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,74,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,90,4
Title50,,EW,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,59,,,,unfavorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,90,4
Title50,,Air,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,74,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,prototype_demo,90,3
Title50,,Space,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,NonKinetic,87,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,90,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.0525,0.02,GEOINT,NonKinetic,21,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,90,6
Title50,,ISR,1.0,External,funding,0.343,0.12,0.04116,OSINT,Kinetic,51,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,90,3
Title10,GovLab,Space,,POM,contracting,0.49,0.5,0.245,SIGINT,Kinetic,82,,,,favorable,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,90,2
Title50,,ISR,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,NonKinetic,44,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,90,4
Title10,Commercial,EW,,External,contracting,0.49,0.4,0.196,HUMINT,NonKinetic,65,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,90,5
Title10,,Space,0.75,External,funding,0.343,0.06,0.02058,MASINT,Kinetic,45,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,90,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,61,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,90,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,67,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,90,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1125,0.038587,MASINT,NonKinetic,88,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,90,2
Title50,,Land,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,47,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,90,3
Title10,,Land,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,78,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,90,3
Title50,,Cyber,0.75,POM,funding,0.343,0.0675,0.023152,HUMINT,Kinetic,35,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,90,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,NonKinetic,3,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,prototype_demo,90,5
Title50,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,64,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,90,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,50,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,90,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,38,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,90,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.15,0.05145,MASINT,Kinetic,82,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,90,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,GEOINT,Kinetic,14,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,prototype_demo,90,3
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,67,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,90,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,35,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,91,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,90,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,91,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,HUMINT,Kinetic,60,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,91,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,OSINT,NonKinetic,62,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,91,4
Title50,,EW,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,19,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,prototype_demo,91,5
Title10,,Air,1.0,External,funding,0.343,0.12,0.04116,HUMINT,Kinetic,81,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,91,3
Title10,,Cyber,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,Kinetic,73,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,91,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,OSINT,Kinetic,57,,,,favorable_with_caveats,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,91,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,79,,,,favorable,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,91,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,64,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,prototype_demo,91,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,HUMINT,NonKinetic,87,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,91,3
Title10,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,OSINT,Kinetic,58,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,91,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,Kinetic,47,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,prototype_demo,91,4
Title50,,Air,1.0,UFR,funding,0.343,0.105,0.036015,SIGINT,Kinetic,42,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,91,5
Title10,,Maritime,1.0,External,funding,0.343,0.12,0.04116,MASINT,NonKinetic,72,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,91,2
Title50,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,75,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,91,4
Title50,,EW,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,60,,,,unfavorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,91,4
Title50,,Air,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,75,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,prototype_demo,91,3
Title50,,Space,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,NonKinetic,88,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,91,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.0525,0.02,GEOINT,NonKinetic,22,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,91,6
Title50,,ISR,1.0,External,funding,0.343,0.12,0.04116,OSINT,Kinetic,52,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,91,3
Title10,,Space,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,Kinetic,83,,,,favorable,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,91,2
Title50,,ISR,1.0,POM,funding,0.343,0.135,0.046305,HUMINT,NonKinetic,45,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,91,4
Title10,,EW,1.0,External,funding,0.343,0.12,0.04116,HUMINT,NonKinetic,66,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,91,5
Title10,,Space,0.75,External,funding,0.343,0.06,0.02058,MASINT,Kinetic,46,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,91,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,62,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,91,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,68,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,91,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1125,0.038587,MASINT,NonKinetic,89,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,91,2
Title50,,Land,1.0,Partner,funding,0.343,0.1125,0.038587,SIGINT,NonKinetic,48,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,91,3
Title10,,Land,1.0,POM,funding,0.343,0.135,0.046305,MASINT,NonKinetic,79,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,91,3
Title50,,Cyber,0.75,POM,funding,0.343,0.0675,0.023152,HUMINT,Kinetic,36,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,91,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,HUMINT,NonKinetic,4,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,prototype_demo,91,5
Title50,,Cyber,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,65,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,91,3
Title50,,Maritime,1.0,POM,funding,0.343,0.135,0.046305,SIGINT,NonKinetic,51,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,91,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.15,0.05145,HUMINT,NonKinetic,39,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,91,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.15,0.05145,MASINT,Kinetic,83,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,91,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,GEOINT,Kinetic,15,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,prototype_demo,91,3
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.1275,0.043732,SIGINT,NonKinetic,68,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,91,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.105,0.036015,MASINT,Kinetic,36,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,92,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,91,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,92,3
