authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Maritime,1.0,External,funding,0.343,0.2,0.0686,MASINT,NonKinetic,7,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,79,2
Title50,,ISR,1.0,ProgramBase,funding,0.4165,0.25,0.104125,HUMINT,NonKinetic,2,,,,unfavorable,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,79,4
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,30,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,79,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,70,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,79,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,45,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,79,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,66,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,79,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,6,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,79,3
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,7,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,prototype_demo,79,3
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,41,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,79,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,48,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,79,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,57,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,79,4
Title10,GovLab,Space,,External,contracting,0.49,0.6,0.294,MASINT,Kinetic,73,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,79,5
Title10,,ISR,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,51,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,79,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,71,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,79,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,76,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,79,3
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,9,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,79,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,71,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,79,3
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,55,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,79,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,67,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,79,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,73,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,79,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,59,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,79,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,72,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,79,2
Title50,GovLab,Cyber,,Partner_CoDev,contracting,0.49,0.6,0.294,GEOINT,Kinetic,64,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,79,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,28,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,79,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,54,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,80,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,70,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,80,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,80,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,28,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,80,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,60,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,80,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,24,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,80,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,70,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,80,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,49,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,80,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,5,,,,unfavorable,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,feasibility,80,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,76,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,80,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,68,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,80,4
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,Kinetic,62,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,80,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,Kinetic,65,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,80,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,51,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,80,5
Title10,,Maritime,1.0,External,funding,0.343,0.2,0.0686,MASINT,NonKinetic,8,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,80,2
Title50,,ISR,1.0,ProgramBase,funding,0.392,0.25,0.098,HUMINT,NonKinetic,3,,,,unfavorable,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,80,4
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,31,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,80,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,71,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,80,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,46,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,80,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,67,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,80,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,7,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,80,3
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,8,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,prototype_demo,80,3
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,42,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,80,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,49,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,80,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,58,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,80,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,74,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,80,5
Title10,GovLab,ISR,,ProgramBase,contracting,0.49,0.6,0.294,SIGINT,NonKinetic,52,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,80,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,72,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,80,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,77,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,80,3
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,10,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,80,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,72,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,80,3
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,60,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,feasibility,80,2
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,56,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,80,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,68,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,80,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,74,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,80,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,60,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,80,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,73,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,80,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,GEOINT,Kinetic,65,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,80,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,29,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,80,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,55,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,81,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,71,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,81,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,81,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,29,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,81,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,61,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,81,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,25,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,81,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,71,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,81,2
Title50,,Space,1.0,ProgramBase,attempt,0.343,0.225,0.077175,OSINT,Kinetic,,,,,unfavorable,,,Commercial,start,None,DEVCOM,proj-7,7,IC,POC-User,,81,2
Title50,,Space,1.0,ProgramBase,funding,0.4655,0.25,0.116375,OSINT,Kinetic,0,,,,unfavorable,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,81,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,50,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,81,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,6,,,,unfavorable,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,feasibility,81,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,77,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,81,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,69,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,81,4
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,Kinetic,63,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,81,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,Kinetic,66,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,81,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,52,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,81,5
Title10,,Maritime,1.0,External,funding,0.343,0.2,0.0686,MASINT,NonKinetic,9,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,81,2
Title50,,ISR,1.0,ProgramBase,funding,0.3675,0.25,0.091875,HUMINT,NonKinetic,4,,,,unfavorable,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,81,4
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,32,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,81,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,72,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,81,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,47,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,81,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,68,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,81,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,8,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,81,3
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,9,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,prototype_demo,81,3
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,43,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,81,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,50,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,81,3
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,75,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,81,5
Title10,,ISR,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,53,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,81,5
Title10,Commercial,ISR,,ProgramBase,contracting,0.49,0.45,0.2205,HUMINT,NonKinetic,73,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,81,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,78,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,81,3
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,81,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,73,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,81,3
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,61,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,feasibility,81,2
Title10,Commercial,ISR,,Partner_CoDev,contracting,0.49,0.45,0.2205,HUMINT,NonKinetic,57,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,81,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,69,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,81,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,75,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,81,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,61,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,81,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,74,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,81,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,GEOINT,Kinetic,66,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,81,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,30,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,81,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,56,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,82,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,72,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,82,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,82,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,30,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,82,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,62,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,82,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,26,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,82,3
Title50,,Space,1.0,ProgramBase,funding,0.441,0.25,0.11025,OSINT,Kinetic,1,,,,unfavorable,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,82,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,51,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,82,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,7,,,,unfavorable,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,feasibility,82,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,78,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,82,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,70,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,82,4
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,Kinetic,64,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,82,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,Kinetic,67,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,82,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,53,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,82,5
Title10,,Maritime,1.0,External,funding,0.343,0.2,0.0686,MASINT,NonKinetic,10,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,82,2
Title50,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,5,,,,unfavorable,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,82,4
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,33,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,82,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,73,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,82,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,48,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,82,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,69,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,82,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,9,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,82,3
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,10,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,prototype_demo,82,3
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,44,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,82,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,51,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,82,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,60,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,82,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,76,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,82,5
Title10,,ISR,,ProgramBase,test,0.3675,0.66,0.24255,SIGINT,NonKinetic,54,,,,favorable,favorable,,GovLab,pass,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,82,6
Title10,,ISR,,ProgramBase,test,0.3675,0.66,0.24255,SIGINT,NonKinetic,0,,,,favorable,favorable,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,82,6
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,74,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,82,3
