authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,HUMINT,Kinetic,8,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,41,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,27,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,41,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,31,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,41,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,15,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,41,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2744,1.0,0.4,0.087808,1.0,1.0,0.8,SIGINT,Kinetic,4,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,proj-39,39,IC,POC-User,feasibility,41,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,32,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,42,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,Kinetic,11,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,42,2
Title50,Commercial,Space,,Partner,contracting,,,0.343,,0.6,0.2058,,1.0,,OSINT,Kinetic,22,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,42,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,31,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,42,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,42,4
Title10,,Air,,Partner,test,1.0,0.5,0.29155,1.0,0.71,0.1035,1.0,1.0,,MASINT,Kinetic,35,,,,favorable,favorable,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,42,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,27,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,42,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,25,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,42,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,28,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,42,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,26,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,42,2
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,7,,,,favorable_with_caveats,,,,GovLab,fail,LM,AFLCMC,proj-13,13,Navy,POC-User,feasibility,42,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,35,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,42,3
Title10,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,42,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,42,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,40,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,42,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,34,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,42,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,35,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-19,19,Air Force,CCMD,feasibility,42,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,NonKinetic,30,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-21,21,Navy,CCMD,feasibility,42,4
Title10,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,32,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-24,24,USMC,Service HQ,feasibility,42,4
Title50,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,HUMINT,Kinetic,30,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,proj-25,25,Air Force,POC-User,feasibility,42,4
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,42,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,proj-26,26,Navy,POC-User,feasibility,42,4
Title10,,EW,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,SIGINT,NonKinetic,34,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,proj-27,27,IC,Agency,feasibility,42,4
Title10,,Space,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,25,,,,favorable,,,,GovContractor,fail,None,AFLCMC,proj-28,28,Navy,Service HQ,feasibility,42,4
Title50,,Land,1.0,Partner,funding,,,0.32585,1.0,0.3,0.078204,1.0,1.0,0.8,MASINT,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DARPA,proj-29,29,IC,POC-User,feasibility,42,2
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,31,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,42,4
Title50,,Space,1.0,Partner_CoDev,attempt,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,,,,,not_conducted,,,,GovContractor,start,SAIC,AFLCMC,proj-31,31,USMC,POC-User,,42,3
Title50,,Space,1.0,Partner_CoDev,funding,,,0.49,1.0,0.34,0.13328,1.0,1.0,0.8,SIGINT,NonKinetic,0,,,,not_conducted,,,,GovContractor,fail,SAIC,AFLCMC,proj-31,31,USMC,POC-User,feasibility,42,3
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,15,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,42,3
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,SIGINT,Kinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,42,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,HUMINT,Kinetic,9,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,42,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,28,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,42,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,32,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,42,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,16,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,42,2
Title50,,Air,1.0,ProgramBase,funding,,,0.25725,1.0,0.4,0.08232,1.0,1.0,0.8,SIGINT,Kinetic,5,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,proj-39,39,IC,POC-User,feasibility,42,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,33,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,43,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,Kinetic,12,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,43,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,OSINT,Kinetic,23,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,43,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,32,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,43,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,43,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,Kinetic,36,,,,favorable,,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,43,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,28,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,43,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,26,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,43,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,29,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,43,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,27,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,43,2
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,LM,AFLCMC,proj-13,13,Navy,POC-User,feasibility,43,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,36,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,43,3
Title10,GovContractor,Maritime,,POM,contracting,,,0.343,,0.65,0.22295,,1.0,,SIGINT,Kinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,43,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,43,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,41,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,43,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,35,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,43,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,36,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-19,19,Air Force,CCMD,feasibility,43,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,NonKinetic,31,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-21,21,Navy,CCMD,feasibility,43,4
Title10,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-24,24,USMC,Service HQ,feasibility,43,4
Title50,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,HUMINT,Kinetic,31,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,proj-25,25,Air Force,POC-User,feasibility,43,4
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,43,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,proj-26,26,Navy,POC-User,feasibility,43,4
Title10,,EW,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,SIGINT,NonKinetic,35,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,proj-27,27,IC,Agency,feasibility,43,4
Title10,,Space,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,26,,,,favorable,,,,GovContractor,fail,None,AFLCMC,proj-28,28,Navy,Service HQ,feasibility,43,4
Title50,,Land,1.0,Partner,funding,,,0.3087,1.0,0.3,0.074088,1.0,1.0,0.8,MASINT,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DARPA,proj-29,29,IC,POC-User,feasibility,43,2
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,32,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,43,4
Title50,,Space,,Partner_CoDev,legal,,,,,,,,,,SIGINT,NonKinetic,1,0.567357,0.146632,0.706735,unfavorable,,1.0,0.23601,GovContractor,unfavorable,SAIC,AFLCMC,proj-31,31,USMC,POC-User,feasibility,43,3
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,16,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,43,3
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,SIGINT,Kinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,43,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,HUMINT,Kinetic,10,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,43,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,29,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,43,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,33,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,43,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,17,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,43,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,6,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,proj-39,39,IC,POC-User,feasibility,43,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,34,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,44,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,Kinetic,13,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,44,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,OSINT,Kinetic,24,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,44,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,33,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,44,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,44,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,Kinetic,37,,,,favorable,,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,44,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,29,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,44,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,27,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,44,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,30,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,44,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,28,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,44,2
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,LM,AFLCMC,proj-13,13,Navy,POC-User,feasibility,44,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,37,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,44,3
Title10,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,44,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,44,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,42,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,44,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,36,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,44,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,37,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-19,19,Air Force,CCMD,feasibility,44,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,NonKinetic,32,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-21,21,Navy,CCMD,feasibility,44,4
Title10,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-24,24,USMC,Service HQ,feasibility,44,4
Title50,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,HUMINT,Kinetic,32,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,proj-25,25,Air Force,POC-User,feasibility,44,4
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,44,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,proj-26,26,Navy,POC-User,feasibility,44,4
Title10,,EW,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,SIGINT,NonKinetic,36,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,proj-27,27,IC,Agency,feasibility,44,4
Title10,,Space,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,27,,,,favorable,,,,GovContractor,fail,None,AFLCMC,proj-28,28,Navy,Service HQ,feasibility,44,4
Title50,,Land,1.0,Partner,funding,,,0.29155,1.0,0.3,0.069972,1.0,1.0,0.8,MASINT,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DARPA,proj-29,29,IC,POC-User,feasibility,44,2
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,33,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,44,4
Title50,,Space,1.0,Partner_CoDev,attempt,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,,,,,unfavorable,,,,GovContractor,start,SAIC,AFLCMC,proj-31,31,USMC,POC-User,,44,3
Title50,,Space,1.0,Partner_CoDev,funding,,,0.41895,1.0,0.34,0.113954,1.0,1.0,0.8,SIGINT,NonKinetic,0,,,,unfavorable,,,,GovContractor,fail,SAIC,AFLCMC,proj-31,31,USMC,POC-User,feasibility,44,3
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,17,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,44,3
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,SIGINT,Kinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,44,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,HUMINT,Kinetic,11,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,44,3
Title10,,EW,1.0,Partner_CoDev,attempt,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,,,,,unfavorable,,,,Commercial,start,Boeing,DARPA,proj-35,35,Space Force,Service HQ,,44,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.41895,1.0,0.34,0.113954,1.0,1.0,0.8,GEOINT,NonKinetic,0,,,,unfavorable,,,,Commercial,fail,Boeing,DARPA,proj-35,35,Space Force,Service HQ,feasibility,44,2
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,30,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,44,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,34,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,44,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,18,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,44,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,7,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,proj-39,39,IC,POC-User,feasibility,44,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,35,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,45,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,Kinetic,14,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,45,2
Title50,Commercial,Space,,Partner,contracting,,,0.343,,0.6,0.2058,,1.0,,OSINT,Kinetic,25,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,45,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,34,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,45,3
