authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,ISR,0.75,ProgramBase,funding,,,0.2744,1.0,0.2625,0.061946,1.0,1.0,0.86,SIGINT,Kinetic,3,,,,unfavorable,,,,Commercial,fail,LM,DARPA,SOCOM-BA4-SOF-NEXTGEN-ISR,24,SOCOM,CCMD,functional_test,41,4
Title10,,ISR,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,MASINT,Kinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,functional_test,41,5
Title50,GovContractor,Space,,POM,contracting,,,0.476,,0.65,0.3094,,1.0,,HUMINT,Kinetic,6,,,,favorable,,,,GovContractor,fail,None,NRL,DTRA-BA3-CWMD-TECH,26,Defense Agency,Service HQ,prototype_demo,41,4
Title10,,Cyber,0.75,ProgramBase,funding,,,0.32585,1.0,0.2625,0.074416,1.0,1.0,0.87,GEOINT,NonKinetic,1,,,,favorable,,,,Commercial,fail,NG,NAVWAR,MDA-BA4-NGI,27,Defense Agency,CCMD,functional_test,41,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,31,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,41,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,SIGINT,NonKinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,41,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,39,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,41,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,28,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,41,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,36,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,41,3
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,GEOINT,NonKinetic,26,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,41,3
Title50,,Air,1.0,UFR,funding,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,OSINT,NonKinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,USAF-BA2-0602269F,36,Air Force,Service HQ,feasibility,41,2
Title10,,Space,1.0,ProgramBase,attempt,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,HUMINT,NonKinetic,,,,,unfavorable,,,,Commercial,start,LM,NRL,SOCOM-BA3-SOF-UAS,37,SOCOM,Service HQ,,41,3
Title10,,Space,1.0,ProgramBase,funding,,,0.32585,1.0,0.4,0.110789,1.0,1.0,0.85,HUMINT,NonKinetic,0,,,,unfavorable,,,,Commercial,fail,LM,NRL,SOCOM-BA3-SOF-UAS,37,SOCOM,Service HQ,prototype_demo,41,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,32,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,41,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,26,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,42,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,38,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,42,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,22,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,42,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,MASINT,Kinetic,19,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,42,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,29,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,42,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,33,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,42,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,26,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,42,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,23,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,42,4
Title10,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.046072,1.0,1.0,0.86,OSINT,NonKinetic,20,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,42,2
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,OSINT,Kinetic,24,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,42,4
Title10,,Maritime,0.75,POM,funding,,,0.2401,1.0,0.23625,0.04935,1.0,1.0,0.87,OSINT,Kinetic,19,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,MDA-BA4-NGI,13,Defense Agency,Agency,functional_test,42,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,39,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,42,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,30,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,42,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,39,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,42,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.048215,1.0,1.0,0.85,GEOINT,NonKinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,None,NRL,NAVY-BA4-0604771N,18,Navy,CCMD,functional_test,42,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,32,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,42,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,33,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,42,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,28,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,42,4
Title50,,EW,1.0,UFR,funding,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,OSINT,NonKinetic,20,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,42,2
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061225,1.0,1.0,0.85,HUMINT,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,SOCOM-BA3-SOF-UAS,23,SOCOM,POC-User,prototype_demo,42,2
Title10,,ISR,0.75,ProgramBase,funding,,,0.25725,1.0,0.2625,0.058074,1.0,1.0,0.86,SIGINT,Kinetic,4,,,,unfavorable,,,,Commercial,fail,LM,DARPA,SOCOM-BA4-SOF-NEXTGEN-ISR,24,SOCOM,CCMD,functional_test,42,4
Title10,,ISR,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,MASINT,Kinetic,16,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,functional_test,42,5
Title50,,Space,1.0,POM,funding,,,0.294,1.0,0.36,0.088906,1.0,1.0,0.84,HUMINT,Kinetic,7,,,,favorable,,,,GovContractor,fail,None,NRL,DTRA-BA3-CWMD-TECH,26,Defense Agency,Service HQ,prototype_demo,42,4
Title10,,Cyber,0.75,ProgramBase,funding,,,0.3087,1.0,0.2625,0.070499,1.0,1.0,0.87,GEOINT,NonKinetic,2,,,,favorable,,,,Commercial,fail,NG,NAVWAR,MDA-BA4-NGI,27,Defense Agency,CCMD,functional_test,42,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,32,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,42,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,SIGINT,NonKinetic,22,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,42,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,40,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,42,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,29,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,42,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,37,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,42,3
Title10,GovContractor,EW,,POM,contracting,,,0.343,,0.65,0.22295,,1.0,,GEOINT,NonKinetic,27,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,42,3
Title50,,Air,1.0,UFR,funding,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,OSINT,NonKinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,USAF-BA2-0602269F,36,Air Force,Service HQ,feasibility,42,2
Title10,,Space,1.0,ProgramBase,funding,,,0.3087,1.0,0.4,0.104958,1.0,1.0,0.85,HUMINT,NonKinetic,1,,,,unfavorable,,,,Commercial,fail,LM,NRL,SOCOM-BA3-SOF-UAS,37,SOCOM,Service HQ,prototype_demo,42,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,33,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,42,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,27,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,43,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,39,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,43,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,23,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,43,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,MASINT,Kinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,43,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,30,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,43,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,34,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,43,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,27,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,43,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,24,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,43,4
Title10,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.046072,1.0,1.0,0.86,OSINT,NonKinetic,21,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,43,2
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,OSINT,Kinetic,25,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,43,4
Title10,,Maritime,0.75,POM,funding,,,0.2401,1.0,0.23625,0.04935,1.0,1.0,0.87,OSINT,Kinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,MDA-BA4-NGI,13,Defense Agency,Agency,functional_test,43,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,40,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,43,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,31,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,43,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,40,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,43,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.048215,1.0,1.0,0.85,GEOINT,NonKinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,None,NRL,NAVY-BA4-0604771N,18,Navy,CCMD,functional_test,43,3
Title50,GovContractor,Space,,External,contracting,,,0.343,,0.65,0.22295,,1.0,,SIGINT,Kinetic,33,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,43,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,34,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,43,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,29,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,43,4
Title50,,EW,1.0,UFR,funding,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,OSINT,NonKinetic,21,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,43,2
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061225,1.0,1.0,0.85,HUMINT,Kinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,SOCOM-BA3-SOF-UAS,23,SOCOM,POC-User,prototype_demo,43,2
Title10,,ISR,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.054203,1.0,1.0,0.86,SIGINT,Kinetic,5,,,,unfavorable,,,,Commercial,fail,LM,DARPA,SOCOM-BA4-SOF-NEXTGEN-ISR,24,SOCOM,CCMD,functional_test,43,4
Title10,,ISR,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,MASINT,Kinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,functional_test,43,5
Title50,,Space,1.0,POM,funding,,,0.25725,1.0,0.36,0.077792,1.0,1.0,0.84,HUMINT,Kinetic,8,,,,favorable,,,,GovContractor,fail,None,NRL,DTRA-BA3-CWMD-TECH,26,Defense Agency,Service HQ,prototype_demo,43,4
Title10,,Cyber,0.75,ProgramBase,funding,,,0.29155,1.0,0.2625,0.066583,1.0,1.0,0.87,GEOINT,NonKinetic,3,,,,favorable,,,,Commercial,fail,NG,NAVWAR,MDA-BA4-NGI,27,Defense Agency,CCMD,functional_test,43,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,33,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,43,3
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,SIGINT,NonKinetic,23,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY-BA2-0602270N,30,Navy,CCMD,feasibility,43,2
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,41,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,43,3
Title10,,ISR,0.75,External,funding,,,0.2401,1.0,0.21,0.042858,1.0,1.0,0.85,HUMINT,NonKinetic,30,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,43,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,38,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,43,3
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,GEOINT,NonKinetic,28,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,43,3
Title50,,Air,1.0,UFR,funding,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,OSINT,NonKinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,USAF-BA2-0602269F,36,Air Force,Service HQ,feasibility,43,2
Title10,,Space,1.0,ProgramBase,funding,,,0.29155,1.0,0.4,0.099127,1.0,1.0,0.85,HUMINT,NonKinetic,2,,,,unfavorable,,,,Commercial,fail,LM,NRL,SOCOM-BA3-SOF-UAS,37,SOCOM,Service HQ,prototype_demo,43,3
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,OSINT,Kinetic,28,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,44,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,40,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,44,2
Title10,,EW,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.067756,1.0,1.0,0.83,GEOINT,NonKinetic,24,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,NAVY-BA2-0602270N,2,Navy,Service HQ,feasibility,44,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,MASINT,Kinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY-BA3-USV-ATD,3,Navy,POC-User,prototype_demo,44,3
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,31,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,44,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,35,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,44,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,HUMINT,Kinetic,28,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,44,2
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.072606,1.0,1.0,0.84,MASINT,NonKinetic,25,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,USAF-BA2-0602269F,8,Air Force,CCMD,feasibility,44,4
Title10,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.046072,1.0,1.0,0.86,OSINT,NonKinetic,22,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,44,2
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,OSINT,Kinetic,26,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,44,4
Title10,,Maritime,0.75,POM,funding,,,0.2401,1.0,0.23625,0.04935,1.0,1.0,0.87,OSINT,Kinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,MDA-BA4-NGI,13,Defense Agency,Agency,functional_test,44,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,41,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,44,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,32,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,44,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,41,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,44,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.048215,1.0,1.0,0.85,GEOINT,NonKinetic,20,,,,favorable_with_caveats,,,,Commercial,fail,None,NRL,NAVY-BA4-0604771N,18,Navy,CCMD,functional_test,44,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,34,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,44,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,35,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,44,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.078753,1.0,1.0,0.82,MASINT,NonKinetic,30,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,44,4
Title50,,EW,1.0,UFR,funding,,,0.2401,1.0,0.28,0.056472,1.0,1.0,0.84,OSINT,NonKinetic,22,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,USAF-BA2-0602269F,22,Air Force,POC-User,feasibility,44,2
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061225,1.0,1.0,0.85,HUMINT,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,SOCOM-BA3-SOF-UAS,23,SOCOM,POC-User,prototype_demo,44,2
Title10,,ISR,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.054203,1.0,1.0,0.86,SIGINT,Kinetic,6,,,,unfavorable,,,,Commercial,fail,LM,DARPA,SOCOM-BA4-SOF-NEXTGEN-ISR,24,SOCOM,CCMD,functional_test,44,4
Title10,,ISR,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,MASINT,Kinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,functional_test,44,5
